seqid	target_full_name	entrez_id	ensembl_gene_id	gene_name	chromosome	gene_start	gene_end	strand	gene_biotype	genome_build	is_primary_chromosome	mhc	somascan_is_multiple	menu_v4_0	menu_v4_1	menu_v5_0	mapping_status	mapping_source	somascan_db_version	coordinate_source	coordinate_source_url
28767-84	Leucine zipper putative tumor suppressor 2	84445	ENSG00000107816	LZTS2	10	100996539	101007852	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28769-70	Homeobox protein Hox-C6	3223	ENSG00000197757	HOXC6	12	53990624	54030823	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2877-3	SUMO-conjugating enzyme UBC9	7329	ENSG00000103275	UBE2I	16	1291357	1327018	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28771-26	F-box-like/WD repeat-containing protein TBL1X	6907	ENSG00000101849	TBL1X	X	9463258	9741723	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2878-66	Tyrosine-protein kinase Yes	7525	ENSG00000176105	YES1	18	721587	813276	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28780-5	Protein FAM156A/FAM156B	29057	ENSG00000268350	FAM156A	X	52926402	52995564	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28780-5	Protein FAM156A/FAM156B	29057	ENSG00000179304	FAM156B	X	52887404	52908560	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28782-33	Cytochrome P450 2E1	1571	ENSG00000130649	CYP2E1	10	133520406	133561220	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28783-10	Tripartite motif-containing protein 25	7706	ENSG00000121060	TRIM25	17	56836387	56914080	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28785-7	Uroplakin-2	7379	ENSG00000110375	UPK2	11	118925164	118958559	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2879-9	Alpha-1-antichymotrypsin	12	ENSG00000196136	SERPINA3	14	94598861	94627000	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28792-187	BEN domain-containing protein 5	79656	ENSG00000162373	BEND5	1	48727519	48777020	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28793-80	Oligodendrocyte transcription factor 2	10215	ENSG00000205927	OLIG2	21	33025327	33029209	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28796-37	Phosphatidylinositol-binding clathrin assembly protein	8301	ENSG00000073921	PICALM	11	85957157	86069882	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28801-3	NADPH-dependent diflavin oxidoreductase 1	27158	ENSG00000188566	NDOR1	9	137205662	137219371	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28802-22	Recombining binding protein suppressor of hairless	3516	ENSG00000168214	RBPJ	4	26163455	26435131	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28807-136	Retinoic acid receptor gamma	5916	ENSG00000172819	RARG	12	53210566	53232980	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28808-4	SMAD6	4091	ENSG00000137834	SMAD6	15	66701224	66782860	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
28809-32	17-beta-hydroxysteroid dehydrogenase type 6	8630	ENSG00000025423	HSD17B6	12	56751817	56788409	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2888-49	Complement component C7	730	ENSG00000112936	C7	5	40909416	41020216	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2889-37	Cardiotrophin-1	1489	ENSG00000150281	CTF1	16	30896607	30903547	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2890-59	C-C motif chemokine 28	56477	ENSG00000151882	CCL28	5	43376642	43412392	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2891-1	B-cell receptor CD22	933	ENSG00000012124	CD22	19	35319261	35347361	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2900-53	C-C motif chemokine 14	6358	ENSG00000277236	CCL14	HSCHR17_7_CTG4	217855	221568	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2900-53	C-C motif chemokine 14	6358	ENSG00000276409	CCL14	17	35983288	35987033	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2906-55	Interleukin-4	3565	ENSG00000113520	IL4	5	132673986	132682678	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29065-61	Cyclin-dependent kinase 19	23097	ENSG00000155111	CDK19	6	110609978	110815958	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29066-34	Myristoylated alanine-rich C-kinase substrate	4082	ENSG00000277443	MARCKS	6	113857334	113864997	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29067-43	Protein MICAL-2	9645	ENSG00000133816	MICAL2	11	12094008	12362140	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29068-2	Melanoma-associated antigen B6	158809	ENSG00000176746	MAGEB6	X	26192440	26195646	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29069-5	Tubulin beta-4 chain	10382	ENSG00000104833	TUBB4A	19	6494308	6502848	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29070-6	TFAR15	11235	ENSG00000114209	PDCD10	3	167677517	167735039	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29071-219	UGT 1A10	54575	ENSG00000242515	UGT1A10	2	233636447	233773310	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29072-84	Calcium/calmodulin-dependent protein kinase type 1G	57172	ENSG00000008118	CAMK1G	1	209583714	209613939	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29073-12	Eukaryotic translation initiation factor 6	3692	ENSG00000242372	EIF6	20	35278891	35285009	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29074-29	SOX-1 protein	6656	ENSG00000182968	SOX1	13	112067149	112071706	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29076-73	T-complex protein 1 subunit zeta	908	ENSG00000146731	CCT6A	7	56051685	56063992	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29079-26	Cytochrome P450 4F12	66002	ENSG00000186204	CYP4F12	19	15673018	15698819	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29080-17	Metalloreductase STEAP3	55240	ENSG00000115107	STEAP3	2	119222447	119265652	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29082-14	FSD1L protein	100133267	ENSG00000285249	DEFB130B	HG76_PATCH	1270186	1277539	1	protein_coding	GRCh38	FALSE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29082-14	FSD1L protein	100133267	ENSG00000233050	DEFB130B	8	12064389	12071747	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29083-51	Carboxypeptidase O	130749	ENSG00000144410	CPO	2	206939516	206971064	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29084-193	Serine/threonine-protein kinase Sgk2	10110	ENSG00000101049	SGK2	20	43558968	43588237	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29085-7	Protein FRG2	448831	ENSG00000285063	FRG2	HG2023_PATCH	116955	119843	-1	protein_coding	GRCh38	FALSE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29085-7	Protein FRG2	448831	ENSG00000274972	FRG2	HSCHR4_6_CTG12	361882	364788	-1	protein_coding	GRCh38	FALSE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29085-7	Protein FRG2	448831	ENSG00000285202	FRG2	HSCHR4_11_CTG12	116955	119843	-1	protein_coding	GRCh38	FALSE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29085-7	Protein FRG2	448831	ENSG00000205097	FRG2	4	190024367	190027257	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29087-27	Calcium-binding protein 4	57010	ENSG00000175544	CABP4	11	67452406	67461752	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29088-13	Factor in the germline alpha	344018	ENSG00000183733	FIGLA	2	70777310	70790643	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29091-11	Centromere protein R	23421	ENSG00000142856	ITGB3BP	1	63320884	63593721	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29092-8	Occludin/ELL domain-containing protein 1	79629	ENSG00000099330	OCEL1	19	17226198	17229219	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29095-32	FGFR1 oncogene partner 2	26127	ENSG00000111790	FGFR1OP2	12	26938401	26966663	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29097-12	WW domain-binding protein 4	11193	ENSG00000120688	WBP4	13	41060607	41084012	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29098-5	8-oxo-dGDP phosphatase NUDT18	79873	ENSG00000275074	NUDT18	8	22101008	22109444	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29099-6	Aquaporin-1	358	ENSG00000240583	AQP1	7	30910755	30925517	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29100-51	Uncharacterized protein C16orf86	388284	ENSG00000159761	C16orf86	16	67666802	67668757	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29109-5	UBX domain-containing protein 7	26043	ENSG00000163960	UBXN7	3	196347659	196432476	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2911-27	Midkine	4192	ENSG00000110492	MDK	11	46380748	46383837	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29117-55	Zinc finger CCCH domain-containing protein 15	55854	ENSG00000065548	ZC3H15	2	186485890	186513373	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29118-8	Testis-specific serine/threonine-protein kinase 3	81629	ENSG00000162526	TSSK3	1	32351521	32364312	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29119-19	Nucleoside diphosphate-linked moiety X motif 6	11162	ENSG00000170917	NUDT6	4	122886565	122922968	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29120-20	Ras-related protein Rab-9	9367	ENSG00000123595	RAB9A	X	13689117	13712064	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29121-27	Zinc finger protein SNAI1	6615	ENSG00000124216	SNAI1	20	49982979	49988886	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29123-28	Casein kinase I isoform gamma-3	1456	ENSG00000151292	CSNK1G3	5	123512067	123618709	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29125-80	Progesterone-induced-blocking factor 1	10464	ENSG00000083535	PIBF1	13	72781641	73018645	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29126-5	Heterogeneous nuclear ribonucleoprotein U	3192	ENSG00000153187	HNRNPU	1	244840638	244864574	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29127-28	Nucleolar RNA helicase 2	9188	ENSG00000165732	DDX21	10	68956135	68985417	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29128-5	Plakophilin-3	11187	ENSG00000184363	PKP3	11	392574	404908	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29129-11	Striatin	6801	ENSG00000115808	STRN	2	36835737	36967622	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2913-1	C-C motif chemokine 23	6368	ENSG00000276114	CCL23	HSCHR17_7_CTG4	247624	252533	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2913-1	C-C motif chemokine 23	6368	ENSG00000274736	CCL23	17	36013056	36017979	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29131-10	Diacylglycerol kinase gamma	1608	ENSG00000058866	DGKG	3	186105668	186362326	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29134-32	Serine/threonine-protein kinase DCLK2	166614	ENSG00000170390	DCLK2	4	150078084	150257457	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29136-101	Aconitate hydratase, mitochondrial	50	ENSG00000100412	ACO2	22	41447830	41529273	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29138-152	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	5351	ENSG00000083444	PLOD1	1	11934205	11975542	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29140-89	Plakophilin-1	5317	ENSG00000081277	PKP1	1	201283452	201332993	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29143-6	Dysferlin	8291	ENSG00000135636	DYSF	2	71453495	71686763	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29144-54	Laminin beta-2 chain	3913	ENSG00000172037	LAMB2	3	49121113	49133118	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29145-16	BCL-6 corepressor	54880	ENSG00000183337	BCOR	X	40049815	40177329	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29146-105	Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 2 protein	80243	ENSG00000046889	PREX2	8	67951775	68237032	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29147-22	Bifunctional aminoacyl-tRNA synthetase	2058	ENSG00000136628	EPRS1	1	219968598	220046669	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29148-63	Mitogen-activated protein kinase kinase kinase 5	4217	ENSG00000197442	MAP3K5	6	136557030	136793103	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29149-218	Neuropathy target esterase	10908	ENSG00000032444	PNPLA6	19	7534004	7561764	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
2915-6	Proliferating cell nuclear antigen	5111	ENSG00000132646	PCNA	20	5114953	5127630	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29150-106	Synaptojanin-1	8867	ENSG00000159082	SYNJ1	21	32628756	32728395	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
29151-5	Tyrosine-protein kinase SgK223	157285	ENSG00000292308	PRAG1	HG76_PATCH	4961412	5030116	1	protein_coding	GRCh38	FALSE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
